isogroup21009	GO:0005730;GO:0017183;GO:0046872;GO:0051099;GO:0005515;GO:0050709;GO:0009792;GO:0005737
isogroup7525	GO:0005730;GO:0022008;GO:0031017;GO:0035265;GO:0044822;GO:0031648;GO:0048546;GO:0030163
isogroup6817	GO:0007219;GO:0046331;GO:0005886;GO:0007029;GO:0016021;GO:0005783
isogroup20084	GO:0005925;GO:0000184;GO:0006415;GO:0006413;GO:0000022;GO:0016020;GO:0044822;GO:0006414;GO:0022625;GO:0070062;GO:0003735;GO:0019083;GO:0006614
isogroup21023	GO:0005743;GO:0015137;GO:0035674;GO:0015746;GO:0006812
isogroup21130	GO:0004721;GO:0071796;GO:0006469;GO:0005829;GO:0043161;GO:0046872;GO:0030425;GO:0035335;GO:0051117;GO:0043025;GO:0032435;GO:0031625;GO:0034098;GO:0000502;GO:0090331;GO:0031397;GO:0005634;GO:0051279
isogroup24315	GO:0001764;GO:0006635;GO:0005052;GO:0000038;GO:0045046;GO:0008022;GO:0016560;GO:0040018;GO:0021895;GO:0016561;GO:0047485;GO:0005794;GO:0007029;GO:0048468;GO:0005829;GO:0031267;GO:0043234;GO:1901094;GO:0051262;GO:0021795;GO:0007006;GO:0005782;GO:0005778;GO:0050905;GO:0005739;GO:0008299
isogroup12167	GO:0004713;GO:0048468;GO:0048699;GO:0001501;GO:0043410;GO:0009653;GO:0060429;GO:0043231;GO:0050731;GO:0042127;GO:0005886;GO:0044425;GO:0045595;GO:0005515;GO:0048523;GO:0048839;GO:0007417;GO:0051093;GO:0044444;GO:0008543;GO:0006468
isogroup5395	GO:0007411;GO:0007265;GO:0030168;GO:0008286;GO:0038095;GO:0048011;GO:0050900;GO:0007173;GO:0005829;GO:0005100;GO:0097190;GO:0043025;GO:0043065;GO:0043234;GO:0014069;GO:0045742;GO:0008543;GO:0051057;GO:0005886;GO:0017124;GO:0005089;GO:0032321;GO:0045087
isogroup11649	GO:0044763;GO:0005929;GO:0043227;GO:0005576;GO:0050896;GO:0051179;GO:0050794;GO:0043229;GO:0098590;GO:0005488
isogroup12671	GO:0009536
isogroup7505	GO:0071688;GO:0034976;GO:0019005;GO:0006513;GO:0004842;GO:0005515;GO:0031146;GO:0001662;GO:0005737;GO:0016020
isogroup4004	GO:0004930;GO:0044699;GO:0050794;GO:0016020
isogroup12063	GO:0009744;GO:0009749;GO:0080094;GO:0009853;GO:0005507;GO:0006096;GO:0006175;GO:0010613;GO:0005774;GO:0019344;GO:0005829;GO:0032922;GO:0009651;GO:0009506;GO:0009750;GO:0004712;GO:0080129;GO:0016310;GO:0007165;GO:0004001;GO:0005886;GO:0000166;GO:0044822;GO:0005794;GO:0005739;GO:0004017;GO:0051788;GO:0006167;GO:0046686;GO:0048046;GO:0006144;GO:0006094;GO:0005634;GO:0006511;GO:0044342;GO:0006169;GO:0009507;GO:0042102
isogroup1166	GO:0055085;GO:0032809;GO:0051049;GO:0044710;GO:0019894;GO:0030425;GO:0006813;GO:0008076;GO:0032590;GO:0009986;GO:0005251;GO:0044224;GO:0007268;GO:0050794;GO:0016324;GO:0030673
isogroup6883	GO:0031119;GO:0019899;GO:0044822;GO:0009982;GO:0031120;GO:0000455;GO:1990481;GO:0005634
isogroup1244	GO:0044822;GO:0005737;GO:0034605
isogroup6574	GO:0052866;GO:0004721;GO:0052745
isogroup14666	GO:0043524;GO:0070062;GO:0016188;GO:0016081;GO:0016324;GO:0047485;GO:0016082;GO:0032229;GO:0045956;GO:0017075;GO:0070527;GO:0010807;GO:0007412;GO:0030027;GO:0005829;GO:0070820;GO:0060292;GO:0019898;GO:0030348;GO:0035542;GO:0031630;GO:0031091;GO:0009416;GO:0044194;GO:0007317;GO:0007271;GO:0007274;GO:0014047;GO:0044281;GO:0006112;GO:0043195;GO:0044822;GO:0002576;GO:0042802;GO:0019904;GO:0005739;GO:0000003;GO:0000281;GO:0042582;GO:0019901;GO:0042581;GO:0050821;GO:0043312;GO:0031201;GO:0043304;GO:0050796;GO:0040011;GO:0001909;GO:0001956;GO:0012506
isogroup4123	GO:0003777;GO:0005858;GO:0005874;GO:0005515;GO:0008152;GO:0007605;GO:0042384
isogroup6729	GO:0005783
isogroup8980	GO:0000922;GO:0003014;GO:0060287;GO:0036064;GO:0005515;GO:0005814;GO:0042384;GO:0008283
isogroup3207	GO:0030100;GO:0000278;GO:0004715;GO:0018107;GO:0016607;GO:0008355;GO:0000381;GO:0090312;GO:0043621;GO:0004712;GO:0007632;GO:0043518;GO:0048156;GO:0005730;GO:0046777;GO:0007420;GO:0045927;GO:0018105;GO:0004674;GO:0042802;GO:2000253;GO:0018108;GO:0001706;GO:0035332;GO:0005524;GO:0030529;GO:0007623
isogroup11446	GO:0044070;GO:0005247;GO:0030324;GO:0016021;GO:0019227;GO:0034765;GO:0030425;GO:1902476;GO:0060689;GO:0060041;GO:0042383;GO:0043204
isogroup14448	GO:0010468;GO:0006281;GO:0032991;GO:0044430;GO:0043231;GO:0048518;GO:0031323;GO:0005515;GO:0048523;GO:0016881;GO:0044444;GO:0003905;GO:0015630
isogroup6248	GO:0070062;GO:0048208;GO:0000236;GO:0007184;GO:0043687;GO:0036372;GO:0030127;GO:0000087;GO:0070278;GO:0005198;GO:0006098;GO:0005829;GO:0000776;GO:0005834;GO:0007029;GO:0009651;GO:0001889;GO:0035293;GO:0000139;GO:0019886;GO:0051028;GO:0070971;GO:0000166;GO:0010629;GO:0002474;GO:0051216;GO:0005515;GO:0000278;GO:0042462;GO:0010842;GO:0035859;GO:0018279;GO:0000090;GO:0031080;GO:0005730;GO:0055123;GO:0006607;GO:0005789
isogroup203	GO:0001501;GO:0003007;GO:0060123;GO:0060021;GO:0030217;GO:0007605;GO:0005515;GO:0051297;GO:0000166;GO:0048844;GO:0010467;GO:0007051;GO:0035116;GO:0040018;GO:0044822;GO:0044255;GO:0008015;GO:0006333;GO:0016581;GO:0042048;GO:0060324;GO:0043167;GO:0005737;GO:0005730;GO:0043584;GO:0045111;GO:0007628;GO:0050890;GO:0016817;GO:0016070;GO:0006355;GO:0050767;GO:0060041;GO:0005813;GO:0048752;GO:0030540;GO:0044281;GO:0021553;GO:0003682;GO:0021772;GO:0001701;GO:0060429;GO:0007512
isogroup9303	GO:0008412;GO:0016021;GO:0050829;GO:0008340;GO:0006071;GO:0005743;GO:0019243;GO:0006744;GO:0047293;GO:0050832;GO:0048009;GO:0050830;GO:0005886;GO:0009793
isogroup13139	GO:0008649;GO:0008170;GO:0008175;GO:0008171;GO:0008276
isogroup1877	GO:0003723;GO:0015031;GO:0005634
isogroup455	GO:0030424;GO:0009653;GO:0006281;GO:0051924;GO:0055117;GO:0048522;GO:0043270;GO:0048513;GO:0044428;GO:0033365;GO:0006464;GO:0010033;GO:0051726;GO:2000112;GO:0022402;GO:0019219;GO:0048869;GO:0032412;GO:0012505;GO:0016740;GO:0010608;GO:0042592;GO:0072659;GO:0051301;GO:0001508;GO:0034645;GO:0010604;GO:0044765;GO:0016458;GO:0051128;GO:0044444;GO:0005515;GO:0086065;GO:0044459;GO:0040029;GO:0051276;GO:1902589;GO:0005856
isogroup9023	GO:0048731
isogroup8676	GO:0005765;GO:0032472;GO:0006874;GO:0010008;GO:0035751;GO:0032588;GO:0080167;GO:0006487
isogroup19807	GO:0030307;GO:0030246;GO:0005654;GO:0000980;GO:0000122;GO:0005700;GO:0008360;GO:0008270;GO:0001649;GO:0007155;GO:0009725;GO:0031492;GO:0000979;GO:0040011;GO:1902340;GO:0006335;GO:0016627;GO:0005737;GO:0046982;GO:0090230;GO:0060968;GO:0006336;GO:0007420;GO:0009792;GO:0000788;GO:0007596;GO:0006629;GO:0060465;GO:0002119;GO:0070062;GO:0016021;GO:0006997;GO:0007140;GO:0042692;GO:0010171;GO:0001740;GO:0033554
isogroup16071	GO:0005737;GO:0046872;GO:0004325;GO:0006783
isogroup15050	GO:0033235;GO:0005515;GO:1902073;GO:0032088
isogroup13989	GO:0005634;GO:0006974
isogroup1444	GO:0007166;GO:0001653;GO:0044464;GO:0016020
isogroup2171	GO:0044763;GO:0005929;GO:0072001;GO:0048513;GO:0002009;GO:0035295;GO:0007368;GO:0050794
isogroup8959	GO:0043065;GO:0045334;GO:0005525;GO:0070062;GO:0006892;GO:0005925;GO:0050998;GO:0008022;GO:0014069;GO:0007416;GO:0048489;GO:0005829;GO:0000139;GO:0007165;GO:0019886;GO:0033572;GO:0007032;GO:0044822;GO:0048471;GO:0042802;GO:0030117;GO:0031623;GO:0045211;GO:0046209;GO:0019901;GO:0045893;GO:0005874;GO:0030666;GO:0046847;GO:0003924;GO:0050999;GO:0061024;GO:0006184;GO:0000086;GO:0005634;GO:0008017;GO:0043197
isogroup2750	GO:0042981;GO:0044424;GO:0097190;GO:0008234;GO:0019538
isogroup11298	GO:0005829;GO:0005730;GO:0070062;GO:0051087;GO:0009408;GO:0000122;GO:0051082;GO:0006986;GO:0005886
isogroup22657	GO:0005797;GO:0033932;GO:0036071;GO:0071944;GO:0007399;GO:0006486;GO:0018392;GO:0016020
isogroup872	GO:0044707
isogroup13631	GO:0051716;GO:0005764;GO:0009579;GO:0009628;GO:0008514;GO:1901700;GO:0015291;GO:0015103;GO:0031969;GO:0098588;GO:0005886;GO:0046942;GO:0050794;GO:0007154;GO:0006950;GO:0051707;GO:0009528
isogroup10263	GO:0008236;GO:0005515;GO:0007275;GO:0048518;GO:0030198;GO:0051917;GO:0031988;GO:0030195;GO:0005615;GO:0007162;GO:0043227;GO:0009986;GO:0007596;GO:0005886;GO:0019538
isogroup1552	GO:0005515;GO:0016319;GO:0046578;GO:0007409;GO:0044822;GO:0007283;GO:0004842;GO:0008283;GO:0043067;GO:0006974;GO:0004839;GO:0005765;GO:0005829;GO:0006511;GO:0035096;GO:0019915;GO:0030057;GO:0030425;GO:0040008;GO:0019779;GO:0016567;GO:0000792;GO:0070062;GO:0030867;GO:0006914;GO:0016322;GO:0005886;GO:0005634;GO:0005524;GO:0010008;GO:0005739
isogroup9294	GO:0007276;GO:0005488;GO:0030154;GO:0008152;GO:0036464
isogroup7035	GO:0061077;GO:0051087;GO:0060710;GO:0030544;GO:0016234;GO:0016020;GO:0070628;GO:0044183;GO:0030198;GO:0034504;GO:0031398;GO:0031593;GO:0060715;GO:0005730;GO:0005829;GO:0008285;GO:0032436;GO:0030036;GO:0090084;GO:0001671;GO:0045892;GO:0043154;GO:0003677;GO:0090086;GO:0030308;GO:0000502;GO:0051082;GO:0045109;GO:0060717;GO:0042026;GO:0030018;GO:0032781;GO:0048471;GO:0006986;GO:0030433
isogroup17723	GO:0008340;GO:0005654;GO:0046969;GO:0070932;GO:0005515;GO:0008270;GO:0003247;GO:0010569;GO:0070403;GO:0003956;GO:0005737;GO:0005730;GO:0005724;GO:0003950;GO:0003682;GO:0031667;GO:0006471
isogroup8775	GO:0016116;GO:0052885;GO:1902176;GO:0008286;GO:0003834;GO:0044297;GO:0071257;GO:2000377;GO:0010437;GO:0042572;GO:0016121;GO:0009584;GO:0004744;GO:0007601;GO:0007468;GO:0051881;GO:0060042;GO:0042574;GO:0055114;GO:0003407;GO:0007623;GO:0005739
isogroup7448	GO:0023051;GO:0043231;GO:0001696;GO:0009628;GO:0006950;GO:0008015;GO:0097458;GO:0065009;GO:1901363;GO:0048545;GO:0045935;GO:0065008;GO:0031326;GO:1903524;GO:0008016;GO:0007611;GO:0010646;GO:0048732;GO:0010959;GO:0007186;GO:0008227;GO:2000026;GO:0097159;GO:0005515;GO:0048583;GO:0044459;GO:0045937;GO:0051241
isogroup525	GO:0002080;GO:0005488
isogroup11711	GO:0000122;GO:0007605;GO:0006366;GO:2000729;GO:0001756;GO:0048701;GO:0046982;GO:0003163;GO:0090103;GO:0022409;GO:0001085;GO:0070722;GO:0060829;GO:0050679;GO:0009948;GO:0003700;GO:0016331;GO:0001106;GO:0000976;GO:0042803;GO:0051145;GO:0072189
isogroup714	GO:0009653;GO:0048731;GO:0016301;GO:0005515;GO:0016020;GO:0044464;GO:0016310;GO:0007165;GO:0048522
isogroup10199	GO:0010878;GO:0033344;GO:0010742;GO:0034641;GO:0034736;GO:0046951;GO:0009725;GO:0015485;GO:0005759;GO:0007052;GO:0034435;GO:0006090;GO:0009083;GO:0008203;GO:0005743;GO:0005789;GO:0034379;GO:0005777;GO:0072229;GO:0006633;GO:0046872;GO:0007420;GO:0014070;GO:0042594;GO:0070062;GO:0016021;GO:0060612;GO:0005875;GO:0000062;GO:0042803;GO:0051260;GO:0005811;GO:0001889;GO:0019899;GO:0003985;GO:0042986;GO:0042632;GO:0046952
isogroup23314	GO:0015297;GO:0030658;GO:0000139;GO:0030165;GO:1902476;GO:0005247;GO:0048388;GO:0005765;GO:0046982;GO:0031902;GO:0009986;GO:0034765;GO:0006897;GO:0016021;GO:0042803;GO:0044070;GO:0031901;GO:0005524;GO:0016324
isogroup19945	GO:0005802;GO:2001234;GO:0030497;GO:0007283;GO:0044267;GO:0030041;GO:0002168;GO:0005744;GO:0003779;GO:0030150;GO:0001700;GO:0071897;GO:0031410;GO:0009922;GO:0042759;GO:0022008;GO:0030176;GO:0006895
isogroup20742	GO:0043198;GO:0043197;GO:0000139;GO:0005515;GO:0046843;GO:0030722;GO:0006955;GO:0045450;GO:0005789;GO:0035249;GO:0045211;GO:0051668;GO:2000311;GO:0016247;GO:0008069;GO:0006888;GO:0014069;GO:0008314;GO:0042391;GO:0045451;GO:0035556;GO:0032281
isogroup4998	GO:0030426;GO:0030017;GO:0045111;GO:0007424;GO:0031110;GO:0030055;GO:0051179;GO:0031346;GO:0030424;GO:0005912;GO:0007517;GO:0007409;GO:0031988;GO:0035239;GO:0000226;GO:0030516;GO:0048523;GO:0005874;GO:0006928;GO:0050896;GO:0040011;GO:0005634;GO:0008017;GO:0016020;GO:0044421
isogroup16428	GO:0043065;GO:0033613;GO:0097192;GO:0001227;GO:0031625;GO:0043053;GO:0009790;GO:0005829;GO:0022402;GO:0040015;GO:0046890;GO:2000177;GO:0006629;GO:0042593;GO:0008340;GO:0034605;GO:0009411;GO:0045944;GO:0060537;GO:0045087;GO:0090090;GO:0097150;GO:0043523;GO:0030330;GO:0000122;GO:0001542;GO:0051960;GO:0001047;GO:0006366;GO:0050829;GO:0001544;GO:0000977;GO:0005634;GO:0043620;GO:2000377;GO:0031490;GO:0034599;GO:0016020;GO:0001547;GO:0008286;GO:0010948;GO:0001556;GO:0002821
isogroup21768	GO:0010507;GO:0005515;GO:0007275;GO:0007283;GO:0006974;GO:0005882;GO:0005730;GO:0018105;GO:0032435;GO:0004674;GO:0007059;GO:0071480;GO:0030154;GO:0001672;GO:0048471;GO:0005524;GO:0016568;GO:0007049;GO:0035556
isogroup437	GO:0005488
isogroup11056	GO:0098655;GO:0016021;GO:0005488;GO:0043005;GO:0005230;GO:0044459;GO:0044700;GO:0035094;GO:0036477;GO:0007154;GO:0005261
isogroup11853	GO:2000147;GO:0005814;GO:0060271;GO:0044822;GO:0060296;GO:0048813;GO:0071011;GO:0040011;GO:0007517;GO:0009507;GO:0005730;GO:0007291;GO:0006355;GO:0071013;GO:0018095;GO:0018094;GO:2000253;GO:0070062;GO:0036064;GO:0036126;GO:0044782;GO:0003700;GO:0000398
isogroup14459	GO:0004175;GO:0007155;GO:0042246;GO:0035159;GO:0035001;GO:0007591;GO:0002168;GO:0034769;GO:0030425;GO:0035071;GO:0070062;GO:0008237;GO:0006508;GO:0007561;GO:0010727;GO:0005488
isogroup19740	GO:0031901;GO:0022416;GO:0002495;GO:0035220;GO:0005765;GO:0000209;GO:0031902;GO:0006955;GO:0004842;GO:0070735;GO:0005789;GO:0032588;GO:0005886;GO:0042287
isogroup123	GO:0030139;GO:0010769;GO:0003208;GO:0061314;GO:0055008;GO:0019991;GO:0016202;GO:0030334;GO:0061331;GO:0016330;GO:0009719;GO:0046666;GO:0006351;GO:0036335;GO:0048936;GO:0009798;GO:0030713;GO:0008340;GO:0016333;GO:0035153;GO:0051489;GO:0030279;GO:0007615;GO:0042051;GO:0042067;GO:0070062;GO:0014014;GO:0010033;GO:0005102;GO:0007403;GO:0060411;GO:0030850;GO:0021654;GO:0001942;GO:0030326;GO:0043403;GO:0004871;GO:0007015;GO:0009608;GO:0001752;GO:0008407;GO:0042686;GO:0048512;GO:0007498;GO:0045316;GO:0001737;GO:0070887;GO:0008587;GO:0003264;GO:0007419;GO:0001525;GO:0097150;GO:0045465;GO:0009968;GO:0009996;GO:0007252;GO:0035051;GO:0005634;GO:0007521;GO:0040040;GO:0003209;GO:1902531;GO:0007368;GO:0045687;GO:0007474;GO:0021700;GO:0061343;GO:0060419;GO:0016055;GO:0003272;GO:0030431;GO:0007440;GO:0003207;GO:0003171;GO:0060977;GO:0007298;GO:0030718;GO:0050908;GO:0030727;GO:0008347;GO:0005764;GO:0045944;GO:0045747;GO:0046843;GO:0060317;GO:0030720;GO:2000253;GO:0046331;GO:0001946;GO:0042595;GO:0042752;GO:0061382;GO:0035214;GO:0043009;GO:0016348;GO:0009986;GO:0042688;GO:0008045;GO:0003179;GO:0060857;GO:0030510;GO:0045886;GO:0051271;GO:0060837;GO:0060288;GO:0061384;GO:0050678;GO:0007157;GO:0048803;GO:0003157;GO:1900087;GO:0030866;GO:0043565;GO:0045892;GO:0005770;GO:0008285;GO:0016360;GO:0042981;GO:0072375;GO:0030858;GO:0048190;GO:0008284;GO:0051148;GO:0050922;GO:0016021;GO:0048052;GO:0007616;GO:0010830;GO:0035003;GO:0045466;GO:0043234;GO:0035171;GO:0003682;GO:0004872;GO:0007400;GO:0007528;GO:0035162;GO:0006955;GO:0008356;GO:0050916;GO:0005912;GO:0005525;GO:0002682;GO:0007519;GO:0035172;GO:0060548
isogroup21837	GO:0003007;GO:0007166;GO:0043931;GO:0005515;GO:0016020;GO:0006928;GO:0007009;GO:0005737;GO:0001658;GO:0051179;GO:0072307;GO:0021987;GO:0060122;GO:0007157;GO:0070062;GO:0048858;GO:0048565;GO:0042995;GO:0045177;GO:0030054;GO:0035329;GO:1902589
isogroup7924	GO:0007626;GO:0051823;GO:0001963;GO:0035240;GO:0043679;GO:1900273;GO:0060158;GO:0051209;GO:0051240;GO:0033602;GO:0030139;GO:0030534;GO:0031223;GO:0007194;GO:0046982;GO:1900738;GO:0007416;GO:0090325;GO:0001591;GO:0051482;GO:0042803;GO:0035556;GO:0002031;GO:0002092;GO:0007608;GO:0009636;GO:0008226;GO:0007616;GO:0045944;GO:0014069;GO:0046488;GO:0035255;GO:0030672;GO:0050482;GO:0010039;GO:0042321;GO:0001975;GO:0035094;GO:0043204;GO:0034776;GO:0032467;GO:0010578;GO:0051584;GO:0001666;GO:0001669;GO:0046676;GO:0048699;GO:0021756;GO:0021769;GO:1901386;GO:0071928;GO:0014854;GO:0008144;GO:0050709;GO:0045471;GO:0005887;GO:0016055;GO:0036126;GO:0071418;GO:0070374;GO:0016328;GO:0051481;GO:0032147;GO:0042493;GO:0043197;GO:0007195;GO:0048678;GO:0043266;GO:0043666
isogroup17508	GO:0070062
isogroup10799	GO:0030145;GO:0007275;GO:0043066;GO:0043024;GO:0008283;GO:0005737;GO:0046777;GO:0043433;GO:0004674;GO:0061179;GO:0030212;GO:0031659;GO:0016572;GO:0007346;GO:0008134;GO:0005524
isogroup9347	GO:0003677;GO:0000166;GO:0006281
isogroup2919	GO:0040008;GO:0043967;GO:0006357;GO:0005739;GO:0043968;GO:0005730;GO:0030522;GO:0004887;GO:0035267;GO:0000812;GO:0007166;GO:0006351
isogroup6911	GO:0048514
isogroup2954	GO:0044456;GO:0007275;GO:0005230;GO:0050896;GO:0044463;GO:0007154;GO:0030425;GO:0043025;GO:0044700;GO:0043234;GO:0016021;GO:0050794;GO:0004872;GO:0044459;GO:0043226
isogroup8714	GO:0033613;GO:0021766;GO:0030220;GO:0000790;GO:0042803;GO:0009636;GO:0035855;GO:0000983;GO:0007614;GO:0035154;GO:0002119;GO:0002168;GO:0007160;GO:1900222;GO:0051091;GO:0030336;GO:0060347;GO:0001829;GO:0031175;GO:0034097;GO:0001707;GO:0070830;GO:0008306;GO:0060292;GO:0001947;GO:0000978;GO:0003257;GO:0060261;GO:0030168;GO:0003705;GO:0035209;GO:0035912;GO:0090136;GO:0060055;GO:0051150;GO:0061029;GO:0060947;GO:0030431;GO:0001666;GO:0045214;GO:0001077;GO:0009725;GO:0002011;GO:0043589;GO:0005737;GO:0048821;GO:0060218;GO:0030155;GO:0046716;GO:0010736;GO:0000003;GO:0051491;GO:0071333;GO:0046016;GO:0007430;GO:0001569;GO:0008285;GO:0010669;GO:0030038;GO:0022028;GO:0001076;GO:0048589;GO:0043149;GO:0045987;GO:0055003;GO:0045059;GO:0090398;GO:0008586;GO:0030163;GO:0002042;GO:0007475;GO:0090009;GO:0031490;GO:0007616;GO:0033561;GO:0001764;GO:0045773;GO:0042789;GO:0010735
isogroup1004	GO:0043087;GO:0032869;GO:0032879;GO:0043231;GO:0005829;GO:0061024;GO:0016192;GO:0070062;GO:1902017
isogroup3114	GO:0044057;GO:0023051;GO:0003008;GO:0048518;GO:0010646;GO:0042277;GO:0005623;GO:0007186;GO:0065008;GO:0008188;GO:0044765;GO:0007610;GO:0016020;GO:1903530
isogroup577	GO:0007411;GO:0001569;GO:0071711;GO:0000003;GO:0022617;GO:0005788;GO:0040018;GO:0061333;GO:0048407;GO:0040039;GO:0007528;GO:0007420;GO:0009792;GO:0061304;GO:0030574;GO:0002119;GO:0030023;GO:0030020;GO:0005587;GO:0071230
isogroup1421	GO:0000209;GO:0005887;GO:0000836;GO:0005515;GO:0030426;GO:0004842;GO:0070735;GO:0046872;GO:0030425;GO:0051259;GO:0043025;GO:0048471;GO:0070739;GO:0004872;GO:0030176;GO:0030968;GO:0005634;GO:0030433
isogroup20618	GO:0001750;GO:0007186;GO:0005515;GO:0043231;GO:0005502;GO:0004930;GO:0044707;GO:0071482;GO:0009881;GO:0016021;GO:0006464;GO:0007603;GO:0012505;GO:0044444;GO:0060170
isogroup4745	GO:0009507;GO:0043124;GO:0032088;GO:0042110;GO:0003824;GO:0005488;GO:0007249
isogroup113	GO:0044446;GO:0010468;GO:0000902;GO:0048468;GO:0048519;GO:0051649;GO:0043234;GO:0005102;GO:0015629;GO:0030168;GO:0070925;GO:0051223;GO:0071822;GO:0043231;GO:0017048;GO:0005886;GO:0080090;GO:0032403;GO:0048522;GO:0030425;GO:0044765;GO:0016192;GO:0030036;GO:0034613;GO:0005938;GO:0030030;GO:0005576;GO:0003779
isogroup5440	GO:0070062;GO:0004021;GO:0005777;GO:0005887;GO:0005783;GO:0019344;GO:0009570;GO:0060427;GO:0002682;GO:0034775;GO:0003840;GO:0031638;GO:0005615;GO:0007283;GO:0047958;GO:0007568;GO:0006536;GO:0050727;GO:0048471;GO:0016756;GO:0006750;GO:0031179;GO:0005515;GO:0032355;GO:0004659;GO:0006751;GO:0048046;GO:0071260;GO:0034612;GO:0034599;GO:0019370;GO:0032496;GO:0036374;GO:0008453
isogroup15341	GO:0007338;GO:0005515;GO:0097225;GO:0005525;GO:0030992;GO:0006184;GO:0030317;GO:0007264;GO:0042384;GO:0003924
isogroup709	GO:0001581;GO:0070062;GO:0009986;GO:0005515;GO:0071468;GO:0005261;GO:0006812;GO:0033040;GO:0005886
isogroup2211	GO:0005488
isogroup10621	GO:0008553;GO:0060059;GO:0015991;GO:0070062;GO:0005925;GO:0007042;GO:0002119;GO:0016021;GO:0010940;GO:0000220;GO:0060036;GO:0031625;GO:0030177;GO:0016246;GO:0005245;GO:0051701;GO:0001878;GO:0006200;GO:0090382;GO:0045169;GO:0046961;GO:0030670;GO:0007035;GO:0033227;GO:0006898;GO:0006623;GO:0033572;GO:0070265;GO:0040018;GO:0033181;GO:0016032;GO:0009792;GO:0034765;GO:0005794;GO:0000003;GO:0010008;GO:0048786;GO:0043068;GO:0005765;GO:0018996;GO:0046933;GO:0006878;GO:0040035;GO:0040011;GO:0007476;GO:0070588;GO:0008286;GO:0006909;GO:0006879;GO:0008021
isogroup12849	GO:0005730;GO:0035102;GO:0005654;GO:0033554;GO:0005515
isogroup7863	GO:0000462;GO:0005730;GO:0000479;GO:0044822;GO:0005515;GO:0030684
isogroup3713	GO:0005829;GO:0052825;GO:0052726;GO:0052830;GO:0016311;GO:0043647;GO:0043167;GO:0007165;GO:0052831;GO:0052835;GO:0047325;GO:0052725;GO:0007596
isogroup14134	GO:0005829;GO:0050072;GO:0005739;GO:0005730;GO:0000340;GO:0046331;GO:0045292;GO:0043069;GO:0005515;GO:0036245;GO:0043928
isogroup8909	GO:0097542;GO:0005515;GO:0060972;GO:0001822;GO:0097546;GO:0030992;GO:0035082;GO:0005730;GO:0042073;GO:0001947;GO:0030425;GO:0043025;GO:0021508;GO:0005813;GO:0007224;GO:0030424;GO:0001843;GO:0005930
isogroup18006	GO:0030658;GO:0030140;GO:0034205;GO:0001101;GO:0000139;GO:0007311;GO:0045055;GO:0001822;GO:0048042;GO:0070765;GO:0042470;GO:0005789;GO:0006886;GO:0005801;GO:0007030;GO:0030134;GO:0051259;GO:0009792;GO:0005795;GO:0043279;GO:0070062;GO:0033116;GO:0048208;GO:0016021;GO:0005215;GO:0006890;GO:0032403;GO:0030137;GO:0035459;GO:0048205;GO:0042589;GO:0019905
isogroup14854	GO:0000003;GO:0045006;GO:0000176;GO:0005515;GO:0045830;GO:0006898;GO:0010468;GO:0043928;GO:0005730;GO:0000177;GO:0005829;GO:0007420;GO:0071034;GO:0009792;GO:0002119;GO:0016896;GO:0090305;GO:0006364;GO:0035327;GO:0045190
isogroup4962	GO:2000821;GO:0005515;GO:0032225;GO:0042734;GO:0032228;GO:0031988;GO:0043227;GO:0030425;GO:0044421
isogroup7683	GO:0018894;GO:0042737;GO:0016020;GO:0007275;GO:0070988;GO:0043231;GO:0044712;GO:0009636;GO:1901361;GO:0014070;GO:0006721;GO:0044711;GO:0006805;GO:0050789;GO:0042493;GO:0009404;GO:0019369;GO:0055114;GO:0016712;GO:1901700;GO:0033993;GO:1901564;GO:0005488;GO:0044444;GO:0044249
isogroup11959	GO:0048731;GO:0009888;GO:0048598;GO:0031982;GO:0043227;GO:0035143;GO:0031012;GO:0030198;GO:0044421
isogroup21703	GO:0044267;GO:0051301;GO:0007088;GO:0005622;GO:1903047;GO:0032268
isogroup13578	GO:0016358;GO:0015030;GO:0097504;GO:0034719;GO:0005730;GO:0005829;GO:0032797;GO:0048675;GO:0007528;GO:0042802;GO:0000245;GO:0034660;GO:0048936;GO:0007268;GO:0007019;GO:0003723;GO:0008045;GO:0030018;GO:0017134;GO:0042307;GO:0000387
isogroup7411	GO:0019369;GO:0005488;GO:0042221;GO:0009058;GO:0008392;GO:0065007;GO:0008202;GO:0016020;GO:0005783
isogroup3073	GO:0055089;GO:0006006;GO:0042557;GO:0019395;GO:0009631;GO:0048813;GO:0016324;GO:0008284;GO:0008022;GO:0007411;GO:0046321;GO:0010332;GO:0001558;GO:0045821;GO:0044283;GO:0046326;GO:0010508;GO:0005829;GO:0071456;GO:0045542;GO:0005654;GO:0016125;GO:0044058;GO:0019900;GO:0004712;GO:0035404;GO:0004691;GO:0070301;GO:0042593;GO:0017148;GO:0046318;GO:0042595;GO:2000505;GO:0009411;GO:0006112;GO:0071361;GO:0050995;GO:0031000;GO:0042149;GO:0014823;GO:0000278;GO:0045722;GO:0030730;GO:0007050;GO:0005524;GO:0003682;GO:0042331;GO:1901563;GO:0045197;GO:2001274;GO:0010628;GO:0035174;GO:0030674;GO:0045792;GO:0000187;GO:0061024;GO:0032007;GO:0006853;GO:0043066;GO:0042304;GO:0051291;GO:0006694;GO:0004679;GO:0031588;GO:0042752;GO:0008286;GO:0006909;GO:0060627
